customer_id,DOB,gender,Age (Years),YOB,MOB,address,postcode,state,job_industry_category,job_title,wealth_segment,owns_car,online_order,order_status,brand,product_line,product_class,product_size,tenure,property_valuation,past_3_years_bike_related_purchases,list_price,standard_cost,transaction_date,product_first_sold_date
382,14/08/1985,Male,38,1985,August,99826 Steensland Avenue,2162,NSW,Health,Research Nurse,Mass Customer,Yes,TRUE,Approved,Norco Bicycles,Road,high,large,7,5,68,774.53,464.72,23/02/2017,16/03/2011
383,15/07/1978,Male,45,1978,July,28809 Mesta Pass,4170,QLD,n/a,Nurse Practicioner,Affluent Customer,No,TRUE,Approved,Giant Bicycles,Standard,medium,large,14,8,37,569.56,528.43,01/05/2017,10/09/2003
384,06/08/1976,Female,47,1976,August,201 Randy Parkway,3033,VIC,Financial Services,null,Affluent Customer,No,FALSE,Approved,OHM Cycles,Touring,low,medium,17,7,70,1073.07,933.84,11/07/2017,25/01/1997
385,07/12/1966,Male,57,1966,December,58211 Surrey Crossing,2170,NSW,Health,Project Manager,High Net Worth,No,TRUE,Approved,Solex,Standard,high,medium,9,9,69,748.17,448.9,15/09/2017,11/04/2015
386,27/10/1990,Female,33,1990,October,720 Menomonie Avenue,2749,NSW,Argiculture,Senior Quality Engineer,Mass Customer,No,TRUE,Approved,Norco Bicycles,Standard,high,small,5,8,63,1661.92,1479.11,18/07/2017,09/09/1994
387,19/02/1977,Male,47,1977,February,4604 Cordelia Drive,2144,NSW,Financial Services,Administrative Officer,Mass Customer,No,FALSE,Approved,Trek Bicycles,Standard,medium,small,22,10,34,1775.81,1580.47,30/08/2017,05/05/2010
388,25/05/1966,Female,58,1966,May,3788 Service Trail,3805,VIC,Financial Services,null,Mass Customer,Yes,FALSE,Approved,Solex,Standard,high,medium,11,8,53,748.17,448.9,17/02/2017,11/10/1992
389,27/04/1975,Female,49,1975,April,8 Holy Cross Center,2047,NSW,Entertainment,Help Desk Operator,Affluent Customer,Yes,TRUE,Approved,OHM Cycles,Standard,high,medium,17,9,97,227.88,136.73,12/03/2017,05/08/2003
390,25/11/1997,Male,26,1997,November,740 Calypso Drive,2100,NSW,Health,Programmer Analyst II,Affluent Customer,No,TRUE,Approved,OHM Cycles,Standard,high,medium,3,10,83,227.88,136.73,15/10/2017,07/02/2003
391,25/03/1970,Male,54,1970,March,9457 Arizona Plaza,2642,NSW,Argiculture,null,Mass Customer,No,TRUE,Approved,OHM Cycles,Standard,medium,medium,16,2,80,235.63,125.07,17/06/2017,07/08/2004
392,14/06/1978,Male,45,1978,June,75 Bartillon Street,3228,VIC,Property,Safety Technician I,Mass Customer,No,TRUE,Approved,OHM Cycles,Standard,medium,medium,13,8,38,912.52,141.4,14/08/2017,18/10/2015
393,08/02/1955,Male,69,1955,February,7 Reinke Junction,2145,NSW,Manufacturing,Associate Professor,Mass Customer,Yes,TRUE,Approved,Norco Bicycles,Standard,medium,medium,9,10,35,1555.58,818.01,06/08/2017,16/09/2013
394,06/06/1977,Female,46,1977,June,7343 Washington Road,2287,NSW,Health,Legal Assistant,High Net Worth,Yes,FALSE,Approved,Solex,Standard,medium,medium,16,5,70,1483.2,99.59,14/01/2017,20/08/2010
395,27/11/1976,Male,47,1976,November,3 Valley Edge Trail,3444,VIC,Retail,Data Coordiator,High Net Worth,Yes,TRUE,Approved,Trek Bicycles,Road,medium,medium,9,7,28,533.51,400.13,02/04/2017,10/04/2012
396,25/01/1967,Female,57,1967,January,32 Farragut Avenue,2076,NSW,Telecommunications,Systems Administrator III,High Net Worth,Yes,FALSE,Approved,WeareA2B,Touring,medium,large,16,11,98,1890.39,260.14,01/09/2017,21/01/1991
397,02/09/1981,Female,42,1981,September,5 Florence Hill,4124,QLD,Financial Services,Paralegal,Affluent Customer,Yes,FALSE,Approved,null,null,null,null,5,7,86,850,null,09/08/2017,null
398,18/01/1969,Female,55,1969,January,095 Prairieview Circle,3191,VIC,Retail,null,Affluent Customer,No,FALSE,Approved,Norco Bicycles,Road,medium,medium,11,12,20,544.05,376.84,12/04/2017,22/10/2005
399,18/07/1976,Male,47,1976,July,47226 Algoma Place,4305,QLD,Manufacturing,Engineer III,Affluent Customer,Yes,FALSE,Approved,Trek Bicycles,Standard,medium,medium,16,3,26,499.53,388.72,20/04/2017,18/03/2003
400,19/05/1962,Female,62,1962,May,564 Northview Junction,3195,VIC,Financial Services,Financial Analyst,Mass Customer,No,TRUE,Approved,Solex,Standard,low,medium,5,11,86,1289.85,74.51,18/08/2017,11/12/2007
401,11/12/1986,Female,37,1986,December,5359 Alpine Hill,2579,NSW,Retail,Assistant Professor,Mass Customer,No,FALSE,Approved,Trek Bicycles,Standard,medium,small,15,5,56,1386.84,1234.29,19/08/2017,05/08/2003
402,03/06/1977,Male,46,1977,June,586 Miller Parkway,2835,NSW,Retail,Desktop Support Technician,Affluent Customer,No,FALSE,Approved,OHM Cycles,Standard,low,medium,22,1,9,1793.43,248.82,16/10/2017,20/07/1999
403,17/10/1975,Female,48,1975,October,32571 Dixon Center,3337,VIC,n/a,Graphic Designer,Mass Customer,Yes,TRUE,Approved,Giant Bicycles,Standard,medium,medium,17,3,40,1403.5,954.82,28/03/2017,14/11/2016
404,17/12/1995,Male,28,1995,December,333 Bunting Crossing,2536,NSW,Financial Services,Geologist I,Affluent Customer,Yes,null,Approved,OHM Cycles,Standard,high,medium,4,4,92,227.88,136.73,16/10/2017,05/08/2003
405,28/09/1971,Female,52,1971,September,1 Red Cloud Street,2770,NSW,Manufacturing,null,High Net Worth,Yes,FALSE,Approved,Giant Bicycles,Road,low,small,14,8,19,590.26,525.33,12/10/2017,02/10/1992
406,16/06/1987,Female,36,1987,June,07 New Castle Circle,2646,NSW,Financial Services,Financial Analyst,High Net Worth,No,FALSE,Approved,Trek Bicycles,Standard,medium,large,12,1,58,2091.47,388.92,17/02/2017,15/09/2012
407,12/01/1979,Female,45,1979,January,78152 Harper Parkway,2756,NSW,n/a,Structural Analysis Engineer,High Net Worth,Yes,FALSE,Approved,Norco Bicycles,Road,medium,large,15,8,82,1240.31,795.1,15/10/2017,25/01/1997
408,31/08/1991,Male,32,1991,August,981 West Way,3133,VIC,Financial Services,Senior Financial Analyst,Affluent Customer,No,FALSE,Approved,OHM Cycles,Standard,medium,medium,11,10,79,912.52,141.4,22/02/2017,18/10/2015
409,23/01/1978,Female,46,1978,January,8 Monterey Plaza,2066,NSW,Health,Executive Secretary,Mass Customer,Yes,TRUE,Approved,OHM Cycles,Standard,medium,medium,13,9,84,235.63,125.07,15/06/2017,26/07/1999
410,09/04/1990,Female,34,1990,April,25 Graceland Way,2750,NSW,n/a,Structural Engineer,Mass Customer,Yes,TRUE,Approved,OHM Cycles,Road,medium,medium,11,8,14,1280.28,829.51,01/12/2017,21/01/1991
411,31/03/1977,Female,47,1977,March,41605 Mitchell Street,2750,NSW,Financial Services,Director of Sales,High Net Worth,No,FALSE,Approved,Trek Bicycles,Road,medium,medium,12,8,84,533.51,400.13,09/02/2017,04/06/2012
412,23/04/1960,Female,64,1960,April,42 Upham Pass,4558,QLD,IT,null,High Net Worth,No,FALSE,Approved,Norco Bicycles,Road,medium,medium,19,3,65,543.39,407.54,03/12/2017,22/11/2016
413,22/12/1957,Male,66,1957,December,17 Sunfield Road,2211,NSW,n/a,VP Quality Control,High Net Worth,Yes,FALSE,Approved,WeareA2B,Touring,medium,large,19,9,79,1362.99,57.74,26/03/2017,20/04/1993
414,16/07/1976,Male,47,1976,July,84549 Jenifer Crossing,2570,NSW,Health,Social Worker,High Net Worth,No,TRUE,Approved,OHM Cycles,Road,medium,medium,10,8,12,742.54,667.4,01/03/2017,07/11/1991
415,31/05/1955,Female,68,1955,May,5449 Jenna Road,2170,NSW,Financial Services,Senior Financial Analyst,Affluent Customer,Yes,TRUE,Approved,Trek Bicycles,Standard,medium,small,18,9,20,1775.81,1580.47,26/04/2017,26/05/1993
416,23/06/1997,Female,26,1997,June,05 Butternut Crossing,4552,QLD,n/a,Software Consultant,Mass Customer,Yes,FALSE,Approved,Norco Bicycles,Road,high,large,1,4,14,774.53,464.72,19/06/2017,19/12/1995
417,17/02/1971,Female,53,1971,February,7427 Fuller Trail,3082,VIC,Argiculture,Biostatistician IV,Mass Customer,No,TRUE,Approved,Norco Bicycles,Standard,high,small,15,8,37,1661.92,1479.11,08/07/2017,09/09/1994
418,22/12/1958,Female,65,1958,December,713 Eastwood Terrace,2360,NSW,n/a,null,Mass Customer,No,FALSE,Approved,WeareA2B,Standard,medium,medium,6,1,56,1065.03,230.09,26/07/2017,03/11/2000
419,26/01/1981,Female,43,1981,January,7526 Artisan Parkway,4223,QLD,Manufacturing,VP Marketing,Affluent Customer,No,FALSE,Approved,WeareA2B,Standard,medium,medium,17,8,34,1292.84,13.44,03/01/2017,12/04/2009
420,05/07/1958,Male,65,1958,July,3 Oriole Place,3183,VIC,Entertainment,Help Desk Operator,High Net Worth,No,FALSE,Approved,Giant Bicycles,Standard,medium,small,7,7,93,1311.44,1167.18,27/01/2017,11/10/1992
421,19/03/1999,Female,25,1999,March,690 Hanson Center,2330,NSW,Retail,Sales Representative,Mass Customer,Yes,FALSE,Approved,Solex,Touring,medium,large,2,3,26,2083.94,675.03,23/02/2017,26/07/1999
422,06/01/2002,Male,22,2002,January,509 Fisk Hill,2031,NSW,Manufacturing,null,Affluent Customer,No,TRUE,Approved,WeareA2B,Road,low,small,1,11,78,1172.78,1043.77,03/07/2017,10/10/2002
423,08/11/1956,Male,67,1956,November,27 Petterle Center,4370,QLD,n/a,Senior Quality Engineer,Mass Customer,No,FALSE,Approved,WeareA2B,Standard,medium,medium,9,2,43,1065.03,230.09,13/03/2017,03/11/2000
424,25/01/1978,Male,46,1978,January,3 Annamark Avenue,3150,VIC,Health,Research Nurse,High Net Worth,No,TRUE,Approved,Trek Bicycles,Road,low,medium,9,11,77,980.37,234.43,08/02/2017,28/09/2004
425,19/11/1953,Female,70,1953,November,311 Dapin Point,2549,NSW,Retail,Sales Representative,Mass Customer,Yes,TRUE,Approved,WeareA2B,Standard,medium,medium,20,3,60,752.64,205.36,05/12/2017,16/12/1998
426,02/06/1972,Female,51,1972,June,15082 Crest Line Plaza,3040,VIC,Manufacturing,Nuclear Power Engineer,Affluent Customer,No,TRUE,Approved,Norco Bicycles,Standard,medium,medium,8,8,10,1198.46,381.1,23/08/2017,16/12/1998
427,19/12/1996,Male,27,1996,December,1 Carey Pass,2065,NSW,Entertainment,Assistant Media Planner,Mass Customer,Yes,FALSE,Approved,WeareA2B,Standard,medium,medium,2,11,77,1231.15,161.6,12/09/2017,07/12/2005
428,03/05/1977,Female,47,1977,May,8 Moland Pass,2065,NSW,Health,Structural Engineer,High Net Worth,Yes,FALSE,Approved,OHM Cycles,Road,high,large,14,10,0,12.01,7.21,06/08/2017,05/04/1996
429,30/07/1978,Female,45,1978,July,25386 Fallview Place,2340,NSW,IT,Community Outreach Specialist,High Net Worth,Yes,TRUE,Cancelled,Trek Bicycles,Road,medium,large,21,3,7,1894.19,598.76,04/04/2017,18/10/2015
430,26/04/1973,Female,51,1973,April,8078 Talisman Trail,4209,QLD,Financial Services,Paralegal,High Net Worth,Yes,FALSE,Approved,OHM Cycles,Standard,medium,medium,11,7,46,1636.9,44.71,01/04/2017,22/05/2006
431,26/03/1956,Male,68,1956,March,6920 Dwight Circle,4173,QLD,Health,Research Nurse,Affluent Customer,Yes,FALSE,Approved,null,null,null,null,18,7,8,1942.61,null,23/09/2017,null
432,12/02/1990,Male,34,1990,February,9 Lukken Parkway,2065,NSW,Manufacturing,Nuclear Power Engineer,Affluent Customer,Yes,TRUE,Approved,WeareA2B,Standard,medium,medium,10,10,83,1992.93,762.63,18/04/2017,11/10/1992
433,12/03/1964,Male,60,1964,March,09 Graceland Junction,3204,VIC,Property,Statistician II,Affluent Customer,No,TRUE,Cancelled,Giant Bicycles,Standard,high,medium,15,2,94,1274.93,764.96,11/05/2017,04/08/2007
434,01/12/1995,Male,28,1995,December,155 Basil Junction,2210,NSW,Financial Services,null,Mass Customer,Yes,FALSE,Approved,Giant Bicycles,Touring,medium,large,19,10,93,1873.97,863.95,08/03/2017,16/09/2013
435,23/12/1999,Male,24,1999,December,4284 Surrey Circle,2068,NSW,Telecommunications,GIS Technical Architect,Mass Customer,No,FALSE,Approved,WeareA2B,Standard,medium,medium,1,12,5,1769.64,108.76,07/09/2017,09/05/2011
436,24/12/1957,Male,66,1957,December,4 Almo Plaza,2085,NSW,IT,Internal Auditor,Mass Customer,No,FALSE,Approved,WeareA2B,Standard,medium,medium,18,10,75,1769.64,108.76,24/09/2017,09/05/2011
437,14/08/1976,Male,47,1976,August,91 Porter Pass,3064,VIC,Manufacturing,Systems Administrator III,Affluent Customer,Yes,FALSE,Approved,Trek Bicycles,Mountain,low,medium,17,7,24,574.64,459.71,29/07/2017,04/08/2007
438,17/08/1989,Male,34,1989,August,007 Gerald Place,3074,VIC,Property,Internal Auditor,High Net Worth,Yes,TRUE,Approved,Solex,Standard,medium,medium,13,4,25,1163.89,589.27,03/11/2017,05/05/2010
439,08/07/1974,Female,49,1974,July,8788 Armistice Trail,3806,VIC,n/a,GIS Technical Architect,Affluent Customer,No,TRUE,Approved,Solex,Standard,medium,medium,10,8,26,478.16,298.72,15/08/2017,23/06/1993
440,16/12/1977,Female,46,1977,December,1693 Artisan Hill,2259,NSW,Telecommunications,Business Systems Development Analyst,Mass Customer,No,FALSE,Approved,OHM Cycles,Road,medium,small,10,6,46,1810,1610.9,30/11/2017,19/03/2008
441,08/03/1974,Female,50,1974,March,532 Emmet Way,2260,NSW,IT,Analyst Programmer,Mass Customer,No,TRUE,Approved,Solex,Standard,medium,medium,11,8,74,71.49,53.62,25/02/2017,02/12/2012
442,06/10/2001,Male,22,2001,October,3 Sutteridge Park,4074,QLD,Financial Services,null,Mass Customer,No,FALSE,Approved,Norco Bicycles,Standard,low,medium,1,6,2,363.01,290.41,18/02/2017,10/05/2005
443,26/03/1972,Female,52,1972,March,25522 Mosinee Point,4215,QLD,Argiculture,null,High Net Worth,Yes,TRUE,Approved,Giant Bicycles,Standard,medium,medium,10,7,21,642.7,211.37,28/04/2017,20/07/1999
444,24/02/1967,Female,57,1967,February,421 Bobwhite Road,2160,NSW,Manufacturing,Staff Scientist,Mass Customer,Yes,FALSE,Approved,Giant Bicycles,Standard,medium,medium,8,6,32,1403.5,954.82,15/11/2017,15/09/2012
445,13/11/1984,Male,39,1984,November,41 Ronald Regan Center,3008,VIC,Financial Services,Executive Secretary,Mass Customer,No,TRUE,Approved,Norco Bicycles,Standard,medium,small,5,5,91,1216.14,1082.36,22/02/2017,05/08/1991
446,02/07/1978,Female,45,1978,July,3 Loomis Crossing,2217,NSW,IT,Tax Accountant,Affluent Customer,Yes,TRUE,Approved,Giant Bicycles,Road,medium,medium,4,9,73,1538.99,829.65,08/11/2017,10/11/2006
447,06/11/2001,Female,22,2001,November,93 Jana Junction,2213,NSW,Argiculture,Help Desk Technician,Mass Customer,Yes,FALSE,Approved,Solex,Standard,high,medium,1,10,98,748.17,448.9,30/12/2017,12/07/1994
448,26/04/1995,Female,29,1995,April,528 Buell Crossing,2748,NSW,IT,Software Engineer III,High Net Worth,No,TRUE,Approved,Trek Bicycles,Standard,high,medium,3,10,34,495.72,297.43,19/03/2017,11/04/2015
449,24/09/1974,Female,49,1974,September,261 Northport Lane,2567,NSW,Manufacturing,VP Product Management,High Net Worth,Yes,FALSE,Approved,Solex,Standard,low,medium,6,7,74,945.04,507.58,26/02/2017,07/06/2010
450,02/04/1975,Female,49,1975,April,98 Scott Parkway,2096,NSW,Entertainment,Structural Analysis Engineer,Mass Customer,Yes,FALSE,Approved,Norco Bicycles,Mountain,low,small,18,10,5,688.63,612.88,09/10/2017,10/11/1991
452,11/08/1959,Female,64,1959,August,24919 Artisan Court,3015,VIC,Property,Account Coordinator,Mass Customer,Yes,TRUE,Approved,Giant Bicycles,Standard,medium,small,5,8,22,1311.44,1167.18,06/12/2017,16/03/2011
455,02/11/1991,Male,32,1991,November,6 Mariners Cove Center,2233,NSW,Manufacturing,Civil Engineer,Mass Customer,Yes,TRUE,Approved,Giant Bicycles,Touring,medium,large,5,10,97,1873.97,863.95,24/10/2017,09/09/2003
456,30/11/1975,Male,48,1975,November,572 Gerald Trail,2145,NSW,Manufacturing,Automation Specialist I,Affluent Customer,Yes,FALSE,Approved,Solex,Standard,medium,large,17,7,47,202.62,151.96,02/05/2017,16/01/2004
457,14/12/1980,Female,43,1980,December,7 Farmco Trail,2759,NSW,Financial Services,Recruiting Manager,High Net Worth,Yes,TRUE,Approved,WeareA2B,Standard,medium,medium,17,9,70,1807.45,778.69,03/04/2017,10/11/1991
458,21/04/1969,Male,55,1969,April,19964 Nancy Drive,3121,VIC,Manufacturing,Account Representative IV,Affluent Customer,Yes,TRUE,Approved,Solex,Standard,medium,medium,18,8,57,575.27,431.45,28/02/2017,15/07/1993
459,04/08/1986,Female,37,1986,August,57 Columbus Road,4870,QLD,Manufacturing,Civil Engineer,Mass Customer,Yes,TRUE,Approved,Trek Bicycles,Road,medium,large,13,5,88,1894.19,598.76,30/06/2017,23/06/1993
460,23/01/1986,Female,38,1986,January,455 Hooker Lane,3337,VIC,Manufacturing,Electrical Engineer,Affluent Customer,Yes,TRUE,Approved,Giant Bicycles,Standard,high,medium,16,2,0,1129.13,677.48,08/01/2017,28/09/2004
461,09/10/1979,Female,44,1979,October,0777 Farwell Pass,2118,NSW,Health,Social Worker,Mass Customer,Yes,TRUE,Approved,Trek Bicycles,Road,medium,large,14,10,19,1894.19,598.76,10/12/2017,18/10/2015
462,01/01/1960,Female,64,1960,January,23 Glacier Hill Avenue,2259,NSW,Manufacturing,null,Affluent Customer,Yes,FALSE,Approved,Giant Bicycles,Standard,high,medium,5,6,32,1274.93,764.96,01/01/2017,09/07/2016
463,30/03/1962,Female,62,1962,March,8750 Lakewood Gardens Park,2760,NSW,Financial Services,Senior Cost Accountant,Mass Customer,Yes,TRUE,Approved,Giant Bicycles,Standard,medium,large,20,7,9,1765.3,709.48,20/03/2017,07/08/2004
464,23/03/1958,Female,66,1958,March,0619 Dorton Plaza,3150,VIC,n/a,null,Mass Customer,Yes,TRUE,Approved,Giant Bicycles,Road,medium,medium,10,11,32,1538.99,829.65,17/12/2017,23/06/1999
465,27/03/1976,Female,48,1976,March,3469 Service Road,2770,NSW,Financial Services,Developer III,Affluent Customer,Yes,FALSE,Approved,WeareA2B,Standard,medium,medium,14,5,54,1231.15,161.6,11/05/2017,05/08/2003
466,27/01/1991,Male,33,1991,January,9 Dahle Place,2763,NSW,Manufacturing,null,Affluent Customer,Yes,FALSE,Approved,OHM Cycles,Road,medium,medium,2,9,84,742.54,667.4,22/05/2017,17/08/2004
467,02/01/1954,Male,70,1954,January,8 Dayton Park,2050,NSW,Property,Human Resources Assistant I,Affluent Customer,No,FALSE,Approved,Giant Bicycles,Standard,medium,large,15,9,51,1765.3,709.48,22/02/2017,25/07/2004
468,19/01/1974,Female,50,1974,January,091 Farragut Crossing,3058,VIC,Property,Software Test Engineer I,High Net Worth,Yes,TRUE,Approved,WeareA2B,Standard,medium,medium,8,9,11,1807.45,778.69,06/04/2017,02/10/1992
469,03/05/1996,Male,28,1996,May,70488 Logan Court,2074,NSW,Financial Services,Actuary,High Net Worth,Yes,TRUE,Approved,OHM Cycles,Road,high,large,3,12,91,12.01,7.21,05/02/2017,08/03/2009
470,19/12/2001,Male,22,2001,December,0 Golf Lane,2120,NSW,Retail,Internal Auditor,Mass Customer,No,FALSE,Approved,OHM Cycles,Standard,medium,medium,1,11,22,795.34,101.58,27/10/2017,09/02/1997
471,01/01/1956,Female,68,1956,January,663 Bellgrove Parkway,3812,VIC,Financial Services,GIS Technical Architect,Affluent Customer,No,FALSE,Approved,Giant Bicycles,Standard,medium,large,14,8,82,569.56,528.43,02/11/2017,10/09/2003
472,16/11/1990,Female,33,1990,November,9907 Morningstar Pass,2147,NSW,Financial Services,Internal Auditor,Mass Customer,Yes,TRUE,Approved,OHM Cycles,Standard,high,medium,8,9,38,227.88,136.73,11/11/2017,17/08/2004
473,13/03/1977,Male,47,1977,March,29 South Point,3111,VIC,Health,Junior Executive,Mass Customer,Yes,TRUE,Approved,Solex,Standard,medium,medium,20,9,2,575.27,431.45,08/06/2017,02/10/1993
474,15/01/1983,Female,41,1983,January,91 Eagle Crest Circle,2567,NSW,Entertainment,Geologist IV,Affluent Customer,No,TRUE,Approved,Solex,Standard,medium,large,18,9,86,1071.23,380.74,24/09/2017,05/04/1996
475,14/11/1996,Male,27,1996,November,781 Dorton Avenue,3012,VIC,Manufacturing,Nuclear Power Engineer,Affluent Customer,No,TRUE,Approved,Trek Bicycles,Standard,low,medium,1,10,0,1057.51,154.4,07/05/2017,12/07/1994
476,21/04/1989,Male,35,1989,April,47 Dwight Road,4217,QLD,n/a,Computer Systems Analyst IV,Mass Customer,No,FALSE,Approved,WeareA2B,Standard,medium,medium,14,8,65,1762.96,950.52,19/07/2017,28/07/2014
477,26/11/1960,Female,63,1960,November,6674 Russell Center,2197,NSW,Financial Services,Media Manager II,High Net Worth,Yes,TRUE,Approved,Trek Bicycles,Mountain,low,medium,13,9,32,574.64,459.71,03/08/2017,20/04/1993
478,21/01/1961,Female,63,1961,January,84041 Holy Cross Circle,2142,NSW,n/a,Chief Design Engineer,Affluent Customer,Yes,TRUE,Approved,OHM Cycles,Standard,low,medium,5,8,65,71.16,56.93,10/01/2017,02/10/1992
479,04/08/1994,Female,29,1994,August,340 Northview Circle,2340,NSW,IT,null,Mass Customer,Yes,TRUE,Approved,Giant Bicycles,Road,medium,medium,4,4,11,792.9,594.68,08/09/2017,11/04/2015
481,12/04/1990,Female,34,1990,April,30991 Macpherson Parkway,2155,NSW,Argiculture,Programmer IV,Mass Customer,No,TRUE,Approved,OHM Cycles,Standard,low,medium,8,9,68,1793.43,248.82,29/10/2017,20/07/1999
482,19/12/1962,Male,61,1962,December,40504 Tennyson Drive,2046,NSW,Health,null,Mass Customer,No,FALSE,Approved,Solex,Standard,medium,large,20,9,33,1071.23,380.74,17/04/2017,05/04/1996
483,02/05/1973,Male,51,1973,May,76369 Ridge Oak Place,3162,VIC,Retail,Sales Representative,Affluent Customer,No,FALSE,Approved,Trek Bicycles,Standard,medium,small,9,9,35,1775.81,1580.47,18/06/2017,05/05/2010
484,24/04/1974,Male,50,1974,April,51188 Annamark Hill,2037,NSW,Manufacturing,Programmer IV,Mass Customer,No,TRUE,Cancelled,Solex,Road,medium,medium,22,9,64,416.98,312.74,02/11/2017,10/05/1997
485,08/11/1974,Female,49,1974,November,00976 Sundown Lane,2428,NSW,Manufacturing,Statistician III,High Net Worth,No,TRUE,Approved,OHM Cycles,Road,medium,medium,20,3,23,1280.28,829.51,16/12/2017,25/11/2001
486,30/12/1955,Female,68,1955,December,87 Stone Corner Park,3141,VIC,Manufacturing,Technical Writer,Affluent Customer,Yes,TRUE,Approved,Giant Bicycles,Standard,medium,large,15,7,0,1635.3,993.66,15/02/2017,10/08/1994
